PAYIN_ID|REFBILL_NO|TRANSFER_DATE|TRAN_DATE|BUS_DATE|SHIFT_DESCRIPTION|LAST_CLOSE_SHIFT_DT|FILEPATH|FILENAME|TYPE|PAYMENT_TYPE|AMOUNTREC|AMOUNT|AMOUNT_DIFF|REMARK|STATUS_SAP|STATUS|NO_SALE_STATUS|CREATEDATE|CREATEBY|UPDATEDATE|UPDATEBY
346|240220151|24/2/2558|24/2/2558|24/2/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 24/02/2558 00:02:30 - 24/02/2558 13:53:28|24/2/2558 13:53:28|D:\6211\20150224\|Payin1.jpg|1|1|151810.2000|151811.0000|0.8000||1|3|0|24/2/2558 14:02:23|1|24/2/2558 15:57:24|2
347|230220152|24/2/2558|24/2/2558|23/2/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 23/02/2558 13:50:04 - 23/02/2558 23:49:11,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150224\|Payin2.jpg|2|1|160889.9000|160890.0000|0.1000||1|3|0|24/2/2558 14:02:23|1|24/2/2558 15:57:28|2
348||24/2/2558|24/2/2558|23/2/2558|||D:\6211\20150224\|report.pdf|3|1||313902.9000||||3||24/2/2558 14:02:23|1|24/2/2558 15:57:19|2
349|250220151|25/2/2558|25/2/2558|25/2/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 25/02/2558 00:00:53 - 25/02/2558 13:50:29|25/2/2558 13:50:29|D:\6211\20150225\|Payin1.jpg|1|1|136170.0000|136170.0000|0.0000||1|3|0|25/2/2558 14:22:49|2|25/2/2558 16:45:56|1
350|240220152|25/2/2558|25/2/2558|24/2/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 24/02/2558 13:53:38 - 24/02/2558 23:50:54,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150225\|Payin2.jpg|2|1|162061.6000|162062.0000|0.4000||1|3|0|25/2/2558 14:22:49|2|25/2/2558 16:45:59|1
351||25/2/2558|25/2/2558|24/2/2558|||D:\6211\20150225\|report.pdf|3|1||313872.6000||||3||25/2/2558 14:22:49|2|25/2/2558 16:45:52|1
352|260220151|26/2/2558|26/2/2558|26/2/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 26/02/2558 00:05:18 - 26/02/2558 13:53:33|26/2/2558 13:53:33|D:\6211\20150226\|Payin1.jpg|1|1|153452.7000|153453.0000|0.3000||1|3|0|26/2/2558 14:03:23|1|26/2/2558 16:02:35|1
353|250220152|26/2/2558|26/2/2558|25/2/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 25/02/2558 13:50:44 - 25/02/2558 23:45:16,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150226\|Payin2.jpg|2|1|166937.7000|166938.0000|0.3000||1|3|0|26/2/2558 14:03:23|1|26/2/2558 16:02:38|1
354||26/2/2558|26/2/2558|25/2/2558|||D:\6211\20150226\|report.pdf|3|1||303107.7000||||3||26/2/2558 14:03:23|1|26/2/2558 16:02:30|1
355|270220151|27/2/2558|27/2/2558|27/2/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 27/02/2558 00:01:18 - 27/02/2558 13:42:35|27/2/2558 13:42:35|D:\6211\20150227\|Payin1.jpg|1|1|158362.2000|158363.0000|0.8000||1|3|0|27/2/2558 13:48:33|2|27/2/2558 15:34:30|2
356|260220152|27/2/2558|27/2/2558|26/2/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 26/02/2558 13:54:32 - 26/02/2558 23:44:45,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150227\|Payin2.jpg|2|1|185528.8000|185529.0000|0.2000||1|3|0|27/2/2558 13:48:33|2|27/2/2558 15:34:35|2
357||27/2/2558|27/2/2558|26/2/2558|||D:\6211\20150227\|report.pdf|3|1||338981.8000||||3||27/2/2558 13:48:33|2|27/2/2558 15:34:25|2
358|280220151|28/2/2558|28/2/2558|28/2/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 28/02/2558 00:03:45 - 28/02/2558 13:48:20|28/2/2558 13:48:20|D:\6211\20150228\|Payin1.jpg|1|1|186317.0000|186317.0000|0.0000||1|3|0|28/2/2558 13:56:58|2|28/2/2558 16:32:50|2
359|270220152|28/2/2558|28/2/2558|27/2/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 27/02/2558 13:42:50 - 27/02/2558 23:46:32,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150228\|Payin2.jpg|2|1|202801.9000|202802.0000|0.1000||1|3|0|28/2/2558 13:56:58|2|28/2/2558 16:32:53|2
360||28/2/2558|28/2/2558|27/2/2558|||D:\6211\20150228\|report.pdf|3|1||361164.9000||||3||28/2/2558 13:56:58|2|28/2/2558 16:32:46|2
361|010320151|1/3/2558|1/3/2558|1/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 01/03/2558 00:02:46 - 01/03/2558 13:55:38|1/3/2558 13:55:38|D:\6211\20150301\|Payin1.jpg|1|1|167549.0000|167549.0000|0.0000||1|3|0|1/3/2558 14:13:56|1|1/3/2558 15:16:04|1
362|280220152|1/3/2558|1/3/2558|28/2/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 28/02/2558 13:48:50 - 01/03/2558 00:01:52,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150301\|Payin2.jpg|2|1|180902.4000|180903.0000|0.6000||1|3|0|1/3/2558 14:13:56|1|1/3/2558 15:16:07|1
363||1/3/2558|1/3/2558|28/2/2558|||D:\6211\20150301\|report.pdf|3|1||367219.4000||||3||1/3/2558 14:13:56|1|1/3/2558 15:15:59|1
364|020320151|2/3/2558|2/3/2558|2/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 02/03/2558 00:01:34 - 02/03/2558 13:52:33|2/3/2558 13:52:33|D:\6211\20150302\|Payin1.jpg|1|1|157754.5000|157755.0000|0.5000||2|3|0|2/3/2558 14:07:55|1|2/3/2558 15:53:44|1
365|010320152|2/3/2558|2/3/2558|1/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 01/03/2558 13:55:55 - 01/03/2558 23:50:18,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150302\|Payin2.jpg|2|1|160200.5300|160201.0000|0.4700||2|3|0|2/3/2558 14:07:55|1|2/3/2558 15:53:47|1
366||2/3/2558|2/3/2558|1/3/2558|||D:\6211\20150302\|report.pdf|3|1||327749.5300||||3||2/3/2558 14:07:55|1|2/3/2558 15:53:36|1
367|030320151|3/3/2558|3/3/2558|3/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 03/03/2558 00:01:26 - 03/03/2558 13:48:30|3/3/2558 13:48:30|D:\6211\20150303\|Payin1.jpg|1|1|159898.8000|159899.0000|0.2000||2|3|0|3/3/2558 13:52:04|1|3/3/2558 16:38:19|1
368|020320152|3/3/2558|3/3/2558|2/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 02/03/2558 13:52:55 - 02/03/2558 23:48:09,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150303\|Payin2.jpg|2|1|178080.4000|178081.0000|0.6000||2|3|0|3/3/2558 13:52:04|1|3/3/2558 16:38:25|1
369||3/3/2558|3/3/2558|2/3/2558|||D:\6211\20150303\|report.pdf|3|1||335835.4000||||3||3/3/2558 13:52:04|1|3/3/2558 16:38:14|1
370|040320151|4/3/2558|4/3/2558|4/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 3 04/03/2558 00:02:17 - 04/03/2558 13:51:04|4/3/2558 13:51:04|D:\6211\20150304\|Payin1.jpg|1|1|157292.1000|157293.0000|0.9000||2|3|0|4/3/2558 14:00:35|1|4/3/2558 16:00:35|1
371|030320152|4/3/2558|4/3/2558|3/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 03/03/2558 13:49:11 - 03/03/2558 23:52:19,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150304\|Payin2.jpg|2|1|180361.8000|180362.0000|0.2000||2|3|0|4/3/2558 14:00:35|1|4/3/2558 16:00:38|1
372||4/3/2558|4/3/2558|3/3/2558|||D:\6211\20150304\|report.pdf|3|1||340260.8000||||3||4/3/2558 14:00:35|1|4/3/2558 16:00:30|1
373|050320151|5/3/2558|5/3/2558|5/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 05/03/2558 00:01:41 - 05/03/2558 13:51:18|5/3/2558 13:51:18|D:\6211\20150305\|Payin1.jpg|1|1|154476.5000|154477.0000|0.5000||2|3|0|5/3/2558 14:21:44|1|5/3/2558 16:04:52|1
374|040320152|5/3/2558|5/3/2558|4/3/2558|POS เครื่องที่ 1 จากกะที่ 4 - 5 04/03/2558 13:51:43 - 04/03/2558 23:51:02,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150305\|Payin2.jpg|2|1|153979.7500|153980.0000|0.2500||2|3|0|5/3/2558 14:21:44|1|5/3/2558 16:04:55|1
375||5/3/2558|5/3/2558|4/3/2558|||D:\6211\20150305\|report.pdf|3|1||311272.7500||||3||5/3/2558 14:21:44|1|5/3/2558 16:04:47|1
376|060320151|6/3/2558|6/3/2558|6/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 06/03/2558 00:00:10 - 06/03/2558 13:53:08|6/3/2558 13:53:08|D:\6211\20150306\|Payin1.jpg|1|1|156823.8000|156824.0000|0.2000||2|3|0|6/3/2558 14:00:10|1|6/3/2558 15:52:51|1
377|050320152|6/3/2558|6/3/2558|5/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 05/03/2558 13:51:34 - 05/03/2558 23:50:19,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150306\|Payin2.jpg|2|1|180482.5000|180483.0000|0.5000||2|3|0|6/3/2558 14:00:10|1|6/3/2558 15:52:54|1
378||6/3/2558|6/3/2558|5/3/2558|||D:\6211\20150306\|report.pdf|3|1||334959.5000||||3||6/3/2558 14:00:10|1|6/3/2558 15:52:46|1
379|070320151|7/3/2558|7/3/2558|7/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 07/03/2558 00:00:08 - 07/03/2558 13:49:49|7/3/2558 13:49:49|D:\6211\20150307\|Payin1.jpg|1|1|172781.1000|172782.0000|0.9000||2|3|0|7/3/2558 14:07:02|11|7/3/2558 17:34:21|1
380|060320152|7/3/2558|7/3/2558|6/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 06/03/2558 13:53:31 - 06/03/2558 23:51:50,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150307\|Payin2.jpg|2|1|167479.6000|167480.0000|0.4000||2|3|0|7/3/2558 14:07:02|11|7/3/2558 17:34:25|1
381||7/3/2558|7/3/2558|6/3/2558|||D:\6211\20150307\|report.pdf|3|1||324303.6000||||3||7/3/2558 14:07:02|11|7/3/2558 17:34:17|1
382|080320151|8/3/2558|8/3/2558|8/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 08/03/2558 00:00:39 - 08/03/2558 13:51:29|8/3/2558 13:51:29|D:\6211\20150308\|Payin1.jpg|1|1|166390.1000|166391.0000|0.9000||2|3|0|8/3/2558 14:19:43|1|8/3/2558 17:30:15|1
383|070320152|8/3/2558|8/3/2558|7/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 07/03/2558 13:51:14 - 07/03/2558 23:52:44,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150308\|Payin2.jpg|2|1|158183.8000|158184.0000|0.2000||2|3|0|8/3/2558 14:19:43|1|8/3/2558 17:30:20|1
384||8/3/2558|8/3/2558|7/3/2558|||D:\6211\20150308\|report.pdf|3|1||330965.8000||||3||8/3/2558 14:19:43|1|8/3/2558 17:30:11|1
385|090320151|9/3/2558|9/3/2558|9/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 09/03/2558 00:00:58 - 09/03/2558 13:55:50|9/3/2558 13:55:50|D:\6211\20150309\|Payin1.jpg|1|1|156538.8000|156539.0000|0.2000||2|3|0|9/3/2558 14:06:02|1|9/3/2558 15:59:28|1
386|080320152|9/3/2558|9/3/2558|8/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 3 08/03/2558 13:51:45 - 08/03/2558 23:50:43,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150309\|Payin2.jpg|2|1|177868.5000|177869.0000|0.5000||2|3|0|9/3/2558 14:06:02|1|9/3/2558 15:59:31|1
387||9/3/2558|9/3/2558|8/3/2558|||D:\6211\20150309\|report.pdf|3|1||344259.5000||||3||9/3/2558 14:06:02|1|9/3/2558 15:59:23|1
388|100320151|10/3/2558|10/3/2558|10/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 10/03/2558 00:02:03 - 10/03/2558 13:53:12|10/3/2558 13:53:12|D:\6211\20150310\|Payin1.jpg|1|1|156210.6000|156211.0000|0.4000||2|3|0|10/3/2558 14:11:56|1|10/3/2558 15:56:45|1
389|090320152|10/3/2558|10/3/2558|9/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 09/03/2558 13:56:04 - 09/03/2558 23:46:28,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20150310\|Payin2.jpg|2|1|142817.8000|142818.0000|0.2000||2|3|0|10/3/2558 14:11:56|1|10/3/2558 15:56:49|1
390||10/3/2558|10/3/2558|9/3/2558|||D:\6211\20150310\|report.pdf|3|1||299356.8000||||3||10/3/2558 14:11:56|1|10/3/2558 15:56:41|1
391|110320151|11/3/2558|11/3/2558|11/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 11/03/2558 00:01:00 - 11/03/2558 13:56:42|11/3/2558 13:56:42|D:\6211\20150311\|Payin1.jpg|1|1|165839.6000|165840.0000|0.4000||1|3|0|11/3/2558 14:39:03|1|11/3/2558 18:46:25|2
392|100320152|11/3/2558|11/3/2558|10/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 10/03/2558 13:53:33 - 10/03/2558 23:51:20,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150311\|Payin2.jpg|2|1|177740.7000|177741.0000|0.3000||1|3|0|11/3/2558 14:39:03|1|11/3/2558 18:46:30|2
393||11/3/2558|11/3/2558|10/3/2558|||D:\6211\20150311\|report.pdf|3|1||333951.7000||||3||11/3/2558 14:39:03|1|11/3/2558 18:46:21|2
394|120320151|12/3/2558|12/3/2558|12/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 12/03/2558 00:01:01 - 12/03/2558 13:52:30|12/3/2558 13:52:30|D:\6211\20150312\|Payin1.jpg|1|1|147809.7000|147810.0000|0.3000||1|3|0|12/3/2558 14:11:40|1|12/3/2558 17:03:10|1
395|110320152|12/3/2558|12/3/2558|11/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 11/03/2558 13:56:54 - 11/03/2558 23:52:00,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150312\|Payin2.jpg|2|1|183859.8000|183610.0000|-249.8000|มีผลต่างระหว่างยอด เงินสด กับ visa อยู่ 250บาท|1|3|0|12/3/2558 14:11:40|1|12/3/2558 17:03:15|1
396||12/3/2558|12/3/2558|11/3/2558|||D:\6211\20150312\|Report.jpg|3|1||349699.8000||||3||12/3/2558 14:11:40|1|12/3/2558 17:03:07|1
397|130320151|13/3/2558|13/3/2558|13/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 13/03/2558 00:00:01 - 13/03/2558 13:48:02|13/3/2558 13:48:02|D:\6211\20150313\|Payin1.jpg|1|1|152869.5000|152870.0000|0.5000||1|3|0|13/3/2558 13:55:55|1|13/3/2558 16:09:51|1
398|120320152|13/3/2558|13/3/2558|12/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 12/03/2558 13:52:42 - 12/03/2558 23:48:53,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150313\|Payin2.jpg|2|1|166056.4000|166057.0000|0.6000||1|3|0|13/3/2558 13:55:55|1|13/3/2558 16:09:54|1
399||13/3/2558|13/3/2558|12/3/2558|||D:\6211\20150313\|report.pdf|3|1||313866.4000||||3||13/3/2558 13:55:55|1|13/3/2558 16:09:46|1
400|140320151|14/3/2558|14/3/2558|14/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 14/03/2558 00:01:00 - 14/03/2558 13:56:22|14/3/2558 13:56:22|D:\6211\20150314\|Payin1.jpg|1|1|178149.1000|178150.0000|0.9000||1|3|0|14/3/2558 14:03:39|1|14/3/2558 15:13:40|1
401|130320152|14/3/2558|14/3/2558|13/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 13/03/2558 13:48:14 - 13/03/2558 23:52:15,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150314\|Payin2.jpg|2|1|165377.3000|165378.0000|0.7000||1|3|0|14/3/2558 14:03:39|1|14/3/2558 15:13:43|1
402||14/3/2558|14/3/2558|13/3/2558|||D:\6211\20150314\|report.pdf|3|1||318247.3000||||3||14/3/2558 14:03:39|1|14/3/2558 15:13:36|1
403|150320151|15/3/2558|15/3/2558|15/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 15/03/2558 00:00:22 - 15/03/2558 13:51:13|15/3/2558 13:51:13|D:\6211\20150315\|Payin1.jpg|1|1|143376.1000|143377.0000|0.9000||1|3|0|15/3/2558 14:11:37|1|15/3/2558 15:11:24|1
404|140320152|15/3/2558|15/3/2558|14/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 14/03/2558 13:56:46 - 14/03/2558 23:49:13,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150315\|Payin2.jpg|2|1|145102.9000|145103.0000|0.1000||1|3|0|15/3/2558 14:11:37|1|15/3/2558 15:11:27|1
405||15/3/2558|15/3/2558|14/3/2558|||D:\6211\20150315\|report.pdf|3|1||323252.9000||||3||15/3/2558 14:11:37|1|15/3/2558 15:11:19|1
406|160320151|16/3/2558|16/3/2558|16/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 16/03/2558 00:00:06 - 16/03/2558 13:52:24|16/3/2558 13:52:24|D:\6211\20150316\|Payin1.jpg|1|1|144009.7000|144010.0000|0.3000||1|3|0|16/3/2558 14:00:48|1|16/3/2558 14:59:31|1
407|150320152|16/3/2558|16/3/2558|15/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 15/03/2558 13:51:47 - 15/03/2558 23:49:43,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150316\|Payin2.jpg|2|1|165267.2300|165268.0000|0.7700||1|3|0|16/3/2558 14:00:48|1|16/3/2558 14:59:35|1
408||16/3/2558|16/3/2558|15/3/2558|||D:\6211\20150316\|report.pdf|3|1||308644.2300||||3||16/3/2558 14:00:48|1|16/3/2558 14:59:27|1
409|170320151|17/3/2558|17/3/2558|17/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 17/03/2558 00:02:11 - 17/03/2558 13:54:12|17/3/2558 13:54:12|D:\6211\20150317\|Payin1.jpg|1|1|157293.5200|157294.0000|0.4800||1|3|0|17/3/2558 13:58:30|1|17/3/2558 15:52:38|1
410|160320152|17/3/2558|17/3/2558|16/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 16/03/2558 13:52:37 - 16/03/2558 23:48:47,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150317\|Payin2.jpg|2|1|162556.4000|162557.0000|0.6000||1|3|0|17/3/2558 13:58:30|1|17/3/2558 15:52:42|1
411||17/3/2558|17/3/2558|16/3/2558|||D:\6211\20150317\|Report.jpg|3|1||306566.4000||||3||17/3/2558 13:58:30|1|17/3/2558 15:52:36|1
412|180320151|18/3/2558|18/3/2558|18/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 3 18/03/2558 00:00:07 - 18/03/2558 13:53:47|18/3/2558 13:53:47|D:\6211\20150318\|Payin1.jpg|1|1|150506.1000|150507.0000|0.9000||1|3|0|18/3/2558 15:07:08|1|18/3/2558 15:35:03|1
413|170320152|18/3/2558|18/3/2558|17/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 17/03/2558 13:54:22 - 17/03/2558 23:48:18,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150318\|Payin2.jpg|2|1|152351.2200|152352.0000|0.7800||1|3|0|18/3/2558 15:07:08|1|18/3/2558 15:35:05|1
414||18/3/2558|18/3/2558|17/3/2558|||D:\6211\20150318\|report.pdf|3|1||309645.2200||||3||18/3/2558 15:07:08|1|18/3/2558 15:34:58|1
415|190320151|19/3/2558|19/3/2558|19/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 19/03/2558 00:01:27 - 19/03/2558 13:52:03|19/3/2558 13:52:03|D:\6211\20150319\|Payin1.jpg|1|1|148010.4000|148011.0000|0.6000||1|3|0|19/3/2558 14:05:26|1|19/3/2558 15:25:40|1
416|180320152|19/3/2558|19/3/2558|18/3/2558|POS เครื่องที่ 1 จากกะที่ 4 - 5 18/03/2558 13:53:59 - 18/03/2558 23:50:46,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150319\|Payin2.jpg|2|1|160211.2000|160212.0000|0.8000||1|3|0|19/3/2558 14:05:26|1|19/3/2558 15:25:43|1
417||19/3/2558|19/3/2558|18/3/2558|||D:\6211\20150319\|report.pdf|3|1||310718.2000||||3||19/3/2558 14:05:26|1|19/3/2558 15:25:35|1
418|200320151|20/3/2558|20/3/2558|20/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 20/03/2558 00:05:24 - 20/03/2558 13:58:19|20/3/2558 13:58:19|D:\6211\20150320\|Payin1.jpg|1|1|151471.6000|151477.0000|5.4000|ยอดปกติ แต่ฝากเกิน 5 บาท |1|3|0|20/3/2558 14:02:42|1|20/3/2558 16:37:59|1
419|190320152|20/3/2558|20/3/2558|19/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 19/03/2558 13:52:14 - 19/03/2558 23:53:26,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150320\|Payin2.jpg|2|1|156925.6100|156926.0000|0.3900||1|3|0|20/3/2558 14:02:42|1|20/3/2558 16:38:02|1
420||20/3/2558|20/3/2558|19/3/2558|||D:\6211\20150320\|report.pdf|3|1||304936.6100||||3||20/3/2558 14:02:42|1|20/3/2558 16:37:53|1
421|210320151|21/3/2558|21/3/2558|21/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 21/03/2558 00:03:28 - 21/03/2558 13:55:33|21/3/2558 13:55:33|D:\6211\20150321\|Payin1.jpg|1|1|187296.0200|187297.0000|0.9800||1|3|0|21/3/2558 14:12:14|1|21/3/2558 16:27:13|1
422|200320152|21/3/2558|21/3/2558|20/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 20/03/2558 13:58:28 - 20/03/2558 23:51:14,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150321\|Payin2.jpg|2|1|165883.7000|165884.0000|0.3000||1|3|0|21/3/2558 14:12:14|1|21/3/2558 16:27:17|1
423||21/3/2558|21/3/2558|20/3/2558|||D:\6211\20150321\|report.pdf|3|1||317360.7000||||3||21/3/2558 14:12:14|1|21/3/2558 16:27:08|1
424|220320151|22/3/2558|22/3/2558|22/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 22/03/2558 00:01:00 - 22/03/2558 13:54:47|22/3/2558 13:54:47|D:\6211\20150322\|Payin1.jpg|1|1|148781.0000|148781.0000|0.0000||1|3|0|22/3/2558 14:10:56|1|22/3/2558 15:31:14|1
425|210320152|22/3/2558|22/3/2558|21/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 21/03/2558 13:55:45 - 21/03/2558 23:51:14,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150322\|Payin2.jpg|2|1|138413.7200|138414.0000|0.2800||1|3|0|22/3/2558 14:10:56|1|22/3/2558 15:31:18|1
426||22/3/2558|22/3/2558|21/3/2558|||D:\6211\20150322\|report.pdf|3|1||325710.7200||||3||22/3/2558 14:10:56|1|22/3/2558 15:31:10|1
427|230320151|23/3/2558|23/3/2558|23/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 23/03/2558 00:01:13 - 23/03/2558 13:52:06|23/3/2558 13:52:06|D:\6211\20150323\|Payin1.jpg|1|1|153400.4000|153401.0000|0.6000||1|3|0|23/3/2558 13:58:16|1|23/3/2558 15:03:58|1
428|220320152|23/3/2558|23/3/2558|22/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 22/03/2558 13:55:02 - 22/03/2558 23:47:42,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150323\|Payin2.jpg|2|1|172788.0000|172788.0000|0.0000||1|3|0|23/3/2558 13:58:16|1|23/3/2558 15:04:03|1
429||23/3/2558|23/3/2558|22/3/2558|||D:\6211\20150323\|report.pdf|3|1||321569.0000||||3||23/3/2558 13:58:16|1|23/3/2558 15:03:54|1
430|240320151|24/3/2558|24/3/2558|24/3/2558|POS เครื่องที่ 1 จากกะที่ 1 - 2 24/03/2558 00:00:01 - 24/03/2558 13:50:53|24/3/2558 13:50:53|D:\6211\20150324\|Payin1.jpg|1|1|135487.8000|135488.0000|0.2000||1|3|0|24/3/2558 14:03:05|1|24/3/2558 16:58:49|1
431|230320152|24/3/2558|24/3/2558|23/3/2558|POS เครื่องที่ 1 จากกะที่ 3 - 4 23/03/2558 13:52:21 - 23/03/2558 23:48:35,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20150324\|Payin2.jpg|2|1|155682.1000|155683.0000|0.9000||1|3|0|24/3/2558 14:03:05|1|24/3/2558 16:58:52|1
